jahr;nationalitaet;straftat_bezeichnung;tatverdaechtige;verurteilte;bevoelkerung_gesamt;tatverdaechtige_pro_100k;verurteilte_pro_100k
2020;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);238266;578984;10585053;2250.9665279899873;5469.826178480164
2020;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;107860;10585053;0.0;1018.9840334290249
2020;Nichtdeutsch;Urkundenfälschung;36400;37180;10585053;343.8811312517755;351.2500126357421
2020;Nichtdeutsch;Vergewaltigung;30086;1044;10585053;284.23098117694826;9.86296431392455
2020;Nichtdeutsch;Verletzung der Unterhaltspflicht;1037;548;10585053;9.796833327145363;5.177111536427828
2021;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1030428;248616;72344071;1424.3433991985328;343.65774079813673
2021;Deutsch;Andere Vermögensdelikte;335554;407516;72344071;463.83068489468883;563.302554538298
2021;Deutsch;Betrug;643503;199144;72344071;889.503439749748;275.27342219931194
2021;Deutsch;Diebstahl und Unterschlagung;995434;195732;72344071;1375.971777977493;270.5570716361815
2021;Deutsch;Gefährliche und schwere Körperverletzung;112938;41096;72344071;156.112309466245;56.80631381664988
2021;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);64397;9256;72344071;89.01489660431191;12.79441407161065
2021;Deutsch;Körperverletzung;469686;77868;72344071;649.2391062703673;107.63563471566314
2021;Deutsch;Mord und Totschlag;5269;1224;72344071;7.283250620496599;1.6919147389424627
2021;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;26789;15336;72344071;37.029986880334675;21.198696434984974
2021;Deutsch;Sexueller Missbrauch von Kindern;17434;7348;72344071;24.098726763662498;10.157017566788577
2021;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;260265;86716;72344071;359.7599587670426;119.86607720762632
2021;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;150790;30108;72344071;208.43449631138398;41.61778509810431
2021;Deutsch;Straftaten im Straßenverkehr nach dem StGB;33771;283260;72344071;46.68108876538065;391.54556286996893
2021;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;84806;300116;72344071;117.22591613623734;414.84532989579753
2021;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1255458;628;72344071;1735.3986064732242;0.8680739020064271
2021;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;871995;196036;72344071;1205.3441117517425;270.9772857543502
2021;Deutsch;Straftaten nach dem StGB (ohne Verkehr);839325;993280;72344071;1160.1849168814401;1372.9943397849424
2021;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;117084;72344071;0.0;161.84325595942755
2021;Deutsch;Urkundenfälschung;41328;34856;72344071;57.127003538410214;48.1808661279236
2021;Deutsch;Vergewaltigung;90019;1616;72344071;124.43175889286074;2.233769786054755
2021;Deutsch;Verletzung der Unterhaltspflicht;3595;2508;72344071;4.96930840400176;3.466766474891909
2021;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);417142;114776;10893053;3829.431473435409;1053.662366280601
2021;Nichtdeutsch;Andere Vermögensdelikte;187613;216596;10893053;1722.3178846187566;1988.3865432399898
2021;Nichtdeutsch;Betrug;318741;78192;10893053;2926.094273111496;717.8152901670451
2021;Nichtdeutsch;Diebstahl und Unterschlagung;628185;156436;10893053;5766.840572610819;1436.107948800029
2021;Nichtdeutsch;Gefährliche und schwere Körperverletzung;66985;25760;10893053;614.9332055944279;236.48099389583436
2021;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);21154;3716;10893053;194.19716400902485;34.113484989010885
2021;Nichtdeutsch;Körperverletzung;217014;41684;10893053;1992.223851293113;382.6659064267841
2021;Nichtdeutsch;Mord und Totschlag;3502;936;10893053;32.14893014841661;8.592632386898329
2021;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;16957;8520;10893053;155.6680207100801;78.21498711151042
2021;Nichtdeutsch;Sexueller Missbrauch von Kindern;3385;1256;10893053;31.07485110005432;11.530284484983229
2021;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;88227;33472;10893053;809.938223930426;307.2784094596804
2021;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;39663;11148;10893053;364.1127973948167;102.34045496703266
2021;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;142682;113648;10893053;1309.843989559217;1043.3071426348517
2021;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;27039;180308;10893053;248.22242212536742;1655.2567953171622
2021;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;794845;38908;10893053;7296.80650594466;357.18177447589767
2021;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;310949;72716;10893053;2854.5624445231288;667.5447186385671
2021;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);235254;544664;10893053;2159.670020883952;5000.104194847854
2021;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;116040;10893053;0.0;1065.2660920680364
2021;Nichtdeutsch;Urkundenfälschung;36949;36748;10893053;339.1978355379341;337.35262281382455
2021;Nichtdeutsch;Vergewaltigung;34816;984;10893053;319.616548271637;9.033280201611063
2021;Nichtdeutsch;Verletzung der Unterhaltspflicht;925;428;10893053;8.49165059602666;3.929109681188552
2022;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1135295;244380;71623366;1585.0902623035058;341.20150119724894
2022;Deutsch;Andere Vermögensdelikte;338788;380796;71623366;473.01323425654135;531.6644850229463
2022;Deutsch;Betrug;585833;181648;71623366;817.9355882268924;253.61555892248907
2022;Deutsch;Diebstahl und Unterschlagung;1188894;176136;71623366;1659.9247792961867;245.9197463576342
2022;Deutsch;Gefährliche und schwere Körperverletzung;128878;38936;71623366;179.9384854378388;54.36214768236388
2022;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);61866;8764;71623366;86.376839647553;12.236230282726451
2022;Deutsch;Körperverletzung;541203;76644;71623366;755.6235209610227;107.00977108503949
2022;Deutsch;Mord und Totschlag;5484;1224;71623366;7.656719177370133;1.708939510047601
2022;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;30088;13508;71623366;42.00863723718319;18.85976707657107
2022;Deutsch;Sexueller Missbrauch von Kindern;24248;6376;71623366;33.85487356179267;8.902122807241424
2022;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;247605;82736;71623366;345.70422172004595;115.51537524779273
2022;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;154797;30068;71623366;216.1263965170249;41.980713388979794
2022;Deutsch;Straftaten im Straßenverkehr nach dem StGB;36004;312644;71623366;50.26851153574659;436.5111798850671
2022;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;84691;277200;71623366;118.24493140967434;387.0245360990155
2022;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1312180;616;71623366;1832.055756776357;0.860054524664479
2022;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;799535;175464;71623366;1116.304698664958;244.9815050580002
2022;Deutsch;Straftaten nach dem StGB (ohne Verkehr);832076;936388;71623366;1161.7381958842873;1307.3778185738995
2022;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;108652;71623366;0.0;151.69909774974832
2022;Deutsch;Urkundenfälschung;53188;51136;71623366;74.26068191210113;71.39569508643311
2022;Deutsch;Vergewaltigung;96080;1500;71623366;134.146166769096;2.094288615254413
2022;Deutsch;Verletzung der Unterhaltspflicht;3356;1868;71623366;4.685621728529207;2.608087422196829
2022;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);492997;111892;11495135;4288.744760283373;973.3856975146442
2022;Nichtdeutsch;Andere Vermögensdelikte;194365;213500;11495135;1690.8457360439875;1857.3074609389103
2022;Nichtdeutsch;Betrug;313301;78868;11495135;2725.5095307710612;686.0989453364401
2022;Nichtdeutsch;Diebstahl und Unterschlagung;862415;168520;11495135;7502.434725646981;1466.0114909481272
2022;Nichtdeutsch;Gefährliche und schwere Körperverletzung;78834;24352;11495135;685.8031680358691;211.84614186784233
2022;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);19740;3372;11495135;171.72482097861402;29.334148750754125
2022;Nichtdeutsch;Körperverletzung;261515;40468;11495135;2275.0059046718457;352.0445823385284
2022;Nichtdeutsch;Mord und Totschlag;3519;784;11495135;30.612950609105507;6.820276577874031
2022;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;21829;7808;11495135;189.8977262989952;67.92438714290871
2022;Nichtdeutsch;Sexueller Missbrauch von Kindern;4994;1012;11495135;43.444465854468;8.803724358174133
2022;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;94683;31088;11495135;823.6788867638354;270.4448447103927
2022;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;47207;11388;11495135;410.669383178188;99.0679970265682
2022;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;217771;123476;11495135;1894.462309490058;1074.158763685681
2022;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;31731;171728;11495135;276.0385154241338;1493.9189491902443
2022;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;1022545;36196;11495135;8895.458818013012;314.88103445501076
2022;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;324595;67552;11495135;2823.759790554874;587.6573002404931
2022;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);255312;547568;11495135;2221.0439459823656;4763.476027032305
2022;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;111840;11495135;0.0;972.9333322314178
2022;Nichtdeutsch;Urkundenfälschung;41179;46344;11495135;358.2298076534116;403.1618593431047
2022;Nichtdeutsch;Vergewaltigung;41412;880;11495135;360.25675209556044;7.65541248536881
2022;Nichtdeutsch;Verletzung der Unterhaltspflicht;905;400;11495135;7.8728957946122415;3.479732947894914
2023;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1189125;253636;71347057;1666.677015143035;355.4960928521551
2023;Deutsch;Andere Vermögensdelikte;338200;331212;71347057;474.0209536603591;464.2265762973236
2023;Deutsch;Betrug;597581;161960;71347057;837.5692356869043;227.00305634190352
2023;Deutsch;Diebstahl und Unterschlagung;1295477;198224;71347057;1815.739926035071;277.83066090588716
2023;Deutsch;Gefährliche und schwere Körperverletzung;131990;42452;71347057;184.99711908229096;59.50070232048955
2023;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);60599;8276;71347057;84.93552859510379;11.599637529547994
2023;Deutsch;Körperverletzung;559814;82968;71347057;784.6350270621534;116.28790799317764
2023;Deutsch;Mord und Totschlag;5476;1192;71347057;7.675158906694638;1.670706613729001
2023;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;32709;14704;71347057;45.844918312468025;20.609119168012775
2023;Deutsch;Sexueller Missbrauch von Kindern;24221;6132;71347057;33.948141687189704;8.594608184048854
2023;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;241841;83696;71347057;338.9642266533853;117.3082724351195
2023;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;160846;32236;71347057;225.4416744898111;45.18196174510744
2023;Deutsch;Straftaten im Straßenverkehr nach dem StGB;35783;312752;71347057;50.153435200557745;438.3530493766548
2023;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;89942;264644;71347057;126.06266296309882;370.9249002380014
2023;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1325921;796;71347057;1858.4102214615525;1.1156732084968832
2023;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;757842;161788;71347057;1062.1909744644408;226.76198122649964
2023;Deutsch;Straftaten nach dem StGB (ohne Verkehr);819851;921984;71347057;1149.102758366053;1292.2523209331534
2023;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;105548;71347057;0.0;147.93602488747365
2023;Deutsch;Urkundenfälschung;35015;41536;71347057;49.077006778289395;58.21683717101324
2023;Deutsch;Vergewaltigung;99278;1688;71347057;139.14799597129843;2.3658999697773098
2023;Deutsch;Verletzung der Unterhaltspflicht;3485;1556;71347057;4.884574285944268;2.1808888346999376
2023;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);560565;120456;12108988;4629.3298828935995;994.7652107674069
2023;Nichtdeutsch;Andere Vermögensdelikte;218992;196956;12108988;1808.507862093843;1626.5273365536411
2023;Nichtdeutsch;Betrug;353025;72004;12108988;2915.3963981135335;594.6326811125753
2023;Nichtdeutsch;Diebstahl und Unterschlagung;1072887;219396;12108988;8860.253226776673;1811.8442267842697
2023;Nichtdeutsch;Gefährliche und schwere Körperverletzung;91820;27156;12108988;758.2797175123139;224.26316716145064
2023;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);20478;3432;12108988;169.11404982811115;28.34258321174321
2023;Nichtdeutsch;Körperverletzung;296196;45164;12108988;2446.083851102999;372.97914573868604
2023;Nichtdeutsch;Mord und Totschlag;3904;880;12108988;32.24051423620207;7.267329028652106
2023;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;26127;10100;12108988;215.7653471949927;83.4091172606662
2023;Nichtdeutsch;Sexueller Missbrauch von Kindern;5170;984;12108988;42.69555804333112;8.126195186583718
2023;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;110411;33420;12108988;911.8103015710313;275.993336519947
2023;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;54693;12856;12108988;451.67275745917;106.16907044585393
2023;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;286631;131032;12108988;2367.0929395586154;1082.1052923662985
2023;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;36191;180624;12108988;298.87716463175946;1491.6523164446112
2023;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;1240648;39192;12108988;10245.678664476338;323.6604082851515
2023;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;361669;68848;12108988;2986.781389163157;568.5693965507274
2023;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);278280;596616;12108988;2298.1276387423954;4927.050881543528
2023;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;114404;12108988;0.0;944.7858070385403
2023;Nichtdeutsch;Urkundenfälschung;38707;41356;12108988;319.65511899095117;341.5314310328823
2023;Nichtdeutsch;Vergewaltigung;45708;1064;12108988;377.4716764109437;8.786861461915727
2023;Nichtdeutsch;Verletzung der Unterhaltspflicht;1022;312;12108988;8.440011667366422;2.5765984737948373
2024;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1219610;250208;71184865;1713.2995897372286;351.4904467403289
2024;Deutsch;Andere Vermögensdelikte;340552;301088;71184865;478.4050654587882;422.9663145389122
2024;Deutsch;Betrug;583511;148836;71184865;819.7121677480178;209.0837708268464
2024;Deutsch;Diebstahl und Unterschlagung;1184430;194704;71184865;1663.8789720258653;273.5188161135095
2024;Deutsch;Gefährliche und schwere Körperverletzung;133395;41664;71184865;187.3923621264155;58.5292955180852
2024;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);57722;7672;71184865;81.08746149901387;10.777571889754936
2024;Deutsch;Körperverletzung;560086;80020;71184865;786.8048917420858;112.41153579486314
2024;Deutsch;Mord und Totschlag;5663;1204;71184865;7.955342754390276;1.691370771019935
2024;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;31986;15220;71184865;44.93370887196316;21.38094944761081
2024;Deutsch;Sexueller Missbrauch von Kindern;25211;6180;71184865;35.41623630247806;8.681620734969435
2024;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;245655;85016;71184865;345.094424215035;119.42988161879634
2024;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;160830;34820;71184865;225.9328580590832;48.91489223165627
2024;Deutsch;Straftaten im Straßenverkehr nach dem StGB;36344;293668;71184865;51.05579676241572;412.5427504849521
2024;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;89096;212004;71184865;125.1614370554752;297.8217349994272
2024;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1274250;804;71184865;1790.057479212751;1.129453571345538
2024;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;472368;98576;71184865;663.579259439489;138.4788746877584
2024;Deutsch;Straftaten nach dem StGB (ohne Verkehr);830866;888728;71184865;1167.1947400616689;1248.478872580569
2024;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;102844;71184865;0.0;144.47453120828422
2024;Deutsch;Urkundenfälschung;32746;30896;71184865;46.00135155134452;43.40248450285043
2024;Deutsch;Vergewaltigung;101512;1712;71184865;142.6033469333685;2.4050056146064196
2024;Deutsch;Verletzung der Unterhaltspflicht;3734;1400;71184865;5.245497058960496;1.96671019886039
2024;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);599303;126336;12392275;4836.101522924564;1019.4738254275345
2024;Nichtdeutsch;Andere Vermögensdelikte;230562;199600;12392275;1860.5300479532614;1610.6808475441353
2024;Nichtdeutsch;Betrug;365315;72468;12392275;2947.925219542013;584.7836656304028
2024;Nichtdeutsch;Diebstahl und Unterschlagung;1038080;219548;12392275;8376.831534161402;1771.6520977786563
2024;Nichtdeutsch;Gefährliche und schwere Körperverletzung;99199;29060;12392275;800.4906282341217;234.50092900617523
2024;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);21815;3320;12392275;176.03708762111881;26.790883836906463
2024;Nichtdeutsch;Körperverletzung;312012;47992;12392275;2517.79435172315;387.273523223137
2024;Nichtdeutsch;Mord und Totschlag;4097;1064;12392275;33.06091899994149;8.585994097129058
2024;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;28069;11156;12392275;226.50401157172513;90.0238253266652
2024;Nichtdeutsch;Sexueller Missbrauch von Kindern;5793;1240;12392275;46.74686447807203;10.006233722218075
2024;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;118113;35716;12392275;953.1179706712448;288.211809373178
2024;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;54526;13864;12392275;439.9999193045668;111.87614864905757
2024;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;271715;135040;12392275;2192.6159643810356;1089.711130522846
2024;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;39372;168652;12392275;317.7140597670726;1360.9446207415508
